Count_Cells_Green,Count_Cells_Red,Count_FilteredGreen,Count_FilteredGreenRedDouble,Count_FilteredRed,Count_Nuclei,ExecutionTime_01LoadImages,ExecutionTime_02CorrectIlluminationCalculate,ExecutionTime_03CorrectIlluminationCalculate,ExecutionTime_04CorrectIlluminationCalculate,ExecutionTime_05CorrectIlluminationApply,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07CorrectIlluminationApply,ExecutionTime_08IdentifyPrimaryObjects,ExecutionTime_09IdentifySecondaryObjects,ExecutionTime_10IdentifySecondaryObjects,ExecutionTime_11MeasureImageIntensity,ExecutionTime_12CalculateMath,ExecutionTime_13CalculateMath,ExecutionTime_14ApplyThreshold,ExecutionTime_15ApplyThreshold,ExecutionTime_16MeasureObjectSizeShape,ExecutionTime_17MeasureObjectIntensity,ExecutionTime_18MeasureObjectIntensity,ExecutionTime_19ConserveMemory,ExecutionTime_20FilterObjects,ExecutionTime_21FilterObjects,ExecutionTime_22RelateObjects,ExecutionTime_23FilterObjects,ExecutionTime_24RescaleIntensity,ExecutionTime_25RescaleIntensity,ExecutionTime_26RescaleIntensity,ExecutionTime_27GrayToColor,ExecutionTime_28OverlayOutlines,ExecutionTime_29OverlayOutlines,ExecutionTime_30SaveImages,ExecutionTime_31SaveImages,ExecutionTime_32SaveImages,FileName_DAPI,FileName_FITC,FileName_PI,Group_Index,Group_Number,ImageNumber,Intensity_MADIntensity_CorrGreen_Cells_Green,Intensity_MADIntensity_CorrRed_Cells_Red,Intensity_MaxIntensity_CorrGreen_Cells_Green,Intensity_MaxIntensity_CorrRed_Cells_Red,Intensity_MeanIntensity_CorrGreen_Cells_Green,Intensity_MeanIntensity_CorrRed_Cells_Red,Intensity_MedianIntensity_CorrGreen_Cells_Green,Intensity_MedianIntensity_CorrRed_Cells_Red,Intensity_MinIntensity_CorrGreen_Cells_Green,Intensity_MinIntensity_CorrRed_Cells_Red,Intensity_PercentMaximal_CorrGreen_Cells_Green,Intensity_PercentMaximal_CorrRed_Cells_Red,Intensity_StdIntensity_CorrGreen_Cells_Green,Intensity_StdIntensity_CorrRed_Cells_Red,Intensity_TotalArea_CorrGreen_Cells_Green,Intensity_TotalArea_CorrRed_Cells_Red,Intensity_TotalIntensity_CorrGreen_Cells_Green,Intensity_TotalIntensity_CorrRed_Cells_Red,MD5Digest_DAPI,MD5Digest_FITC,MD5Digest_PI,Math_Math_Green,Math_Math_Red,Metadata_Date,Metadata_Run,ModuleError_01LoadImages,ModuleError_02CorrectIlluminationCalculate,ModuleError_03CorrectIlluminationCalculate,ModuleError_04CorrectIlluminationCalculate,ModuleError_05CorrectIlluminationApply,ModuleError_06CorrectIlluminationApply,ModuleError_07CorrectIlluminationApply,ModuleError_08IdentifyPrimaryObjects,ModuleError_09IdentifySecondaryObjects,ModuleError_10IdentifySecondaryObjects,ModuleError_11MeasureImageIntensity,ModuleError_12CalculateMath,ModuleError_13CalculateMath,ModuleError_14ApplyThreshold,ModuleError_15ApplyThreshold,ModuleError_16MeasureObjectSizeShape,ModuleError_17MeasureObjectIntensity,ModuleError_18MeasureObjectIntensity,ModuleError_19ConserveMemory,ModuleError_20FilterObjects,ModuleError_21FilterObjects,ModuleError_22RelateObjects,ModuleError_23FilterObjects,ModuleError_24RescaleIntensity,ModuleError_25RescaleIntensity,ModuleError_26RescaleIntensity,ModuleError_27GrayToColor,ModuleError_28OverlayOutlines,ModuleError_29OverlayOutlines,ModuleError_30SaveImages,ModuleError_31SaveImages,ModuleError_32SaveImages,PathName_DAPI,PathName_FITC,PathName_PI,Scaling_DAPI,Scaling_FITC,Scaling_PI,Threshold_FinalThreshold_Cells_Green,Threshold_FinalThreshold_Cells_Red,Threshold_FinalThreshold_Nuclei,Threshold_FinalThreshold_ThreshGreen,Threshold_FinalThreshold_ThreshRed,Threshold_OrigThreshold_Cells_Green,Threshold_OrigThreshold_Cells_Red,Threshold_OrigThreshold_Nuclei,Threshold_OrigThreshold_ThreshGreen,Threshold_OrigThreshold_ThreshRed,Threshold_SumOfEntropies_Cells_Green,Threshold_SumOfEntropies_Cells_Red,Threshold_SumOfEntropies_Nuclei,Threshold_SumOfEntropies_ThreshGreen,Threshold_SumOfEntropies_ThreshRed,Threshold_WeightedVariance_Cells_Green,Threshold_WeightedVariance_Cells_Red,Threshold_WeightedVariance_Nuclei,Threshold_WeightedVariance_ThreshGreen,Threshold_WeightedVariance_ThreshRed
471.0,471.0,15.0,5.0,36.0,471.0,0.21875,3.890625,3.09375,3.359375,0.015625,0.015625,0.03125,4.671875,3.59375,3.53125,0.078125,0,0,0.8125,0.8125,8.21875,0.15625,0.15625,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.515625,1.03125,0.109375,0.09375,0.078125,330R2_5_0003.tif,330R2_5_0001.tif,330R2_5_0002.tif,56,1,56,0.000246979296207,0.000427087303251,0.0390124,0.0568419,0.00326674202916,0.00487199698964,0.00308411638252,0.00455451803282,0.00187884,0.00205237,0.00150507209295,0.00115935308098,0.00121057758806,0.00141777972766,66442,86255,217.049,420.234,5483d340b2fe51ca72cd16b79dd9107c,34f5646115c9e90d42d81a0c0fa42f26,49fd193c149ab682aafa7e4b252033f7,0.00771029095631,0.011386295082,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00435943772158,0.00535184420072,0.00789306532694,0.00771029095631,0.011386295082,0.00330601003357,0.00436197983071,0.008,0.00771029095631,0.011386295082,-11.553071795,-11.4712173395,-11.6807191165,-11.522194648,-11.3739429887,0.013711434861,0.0120963598331,0.0916608140913,0.0256161765858,0.0226870334117
433.0,433.0,14.0,1.0,33.0,433.0,0.25,3.796875,3.015625,3.265625,0.015625,0.015625,0.03125,4.640625,3.46875,3.4375,0.078125,0,0,0.828125,0.84375,8.375,0.15625,0.171875,0.03125,0.203125,0.203125,0.03125,0.140625,0.03125,0.015625,0.03125,0.390625,1.5,1.03125,0.125,0.078125,0.09375,330R2_6_0003.tif,330R2_6_0001.tif,330R2_6_0002.tif,57,1,57,0.000316275050864,0.000398518051952,0.0309481,0.0370121,0.00336094602497,0.00503836058955,0.00325140473433,0.00461184792221,0.00197952,0.0027643,0.00135657600217,0.00118538187077,0.000991890807388,0.00190475156067,73715,84361,247.752,425.041,40e8a5578d76868568181b5a85018541,0c4575e67c3d7c495ccc2be6daacdb4e,df980270c9178c76f2f5b161d8beb191,0.00812851183582,0.0115296198055,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00425061665205,0.00535184420072,0.00789306532694,0.00812851183582,0.0115296198055,0.00327485072144,0.0044252341319,0.008,0.00812851183582,0.0115296198055,-11.5306502114,-11.4968810699,-11.6910384221,-11.5159730277,-11.4225086993,0.0147426790732,0.0137578301468,0.0721671026012,0.0269716593357,0.0222337032819
491.0,491.0,19.0,3.0,32.0,491.0,0.25,3.734375,3.578125,3.1875,0.015625,0.015625,0.03125,4.6875,3.65625,3.40625,0.09375,0,0,0.828125,0.8125,8.703125,0.15625,0.171875,0.03125,0.203125,0.21875,0.015625,0.15625,0.03125,0.015625,0.015625,0.375,1.515625,1.03125,0.09375,0.09375,0.09375,330R2_7_0003.tif,330R2_7_0001.tif,330R2_7_0002.tif,58,1,58,0.000265422509983,0.000421797856688,0.0341208,0.0554687,0.00329054341627,0.00466038398325,0.00307015096769,0.00432360544801,0.00190142,0.002533,0.00122229963453,0.00110533878634,0.00151171932677,0.0014805710947,81813,90470,269.209,421.625,dbd597b05a95754bfe51f8e204362e47,35320f94828123f3741a6cfd11e66d68,fb72c2b0cf5e8bb3b3990381c612fde6,0.00767537741922,0.01080901362,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00401535573836,0.00497390382802,0.00789306532694,0.00767537741922,0.01080901362,0.00308576538647,0.00412752036068,0.008,0.00767537741922,0.01080901362,-11.5490503773,-11.5605784954,-11.7290735131,-11.5129011576,-11.4887912708,0.0144064888925,0.0134485479164,0.0787096436734,0.0228538295213,0.0203773674556
691.0,691.0,36.0,5.0,66.0,691.0,0.234375,3.640625,3.46875,3.125,0.015625,0.03125,0.015625,4.796875,3.328125,2.96875,0.09375,0,0,0.828125,0.796875,8.765625,0.203125,0.1875,0.03125,0.203125,0.203125,0.03125,0.140625,0.0625,0.015625,0.03125,0.375,1.5,1.03125,0.109375,0.09375,0.09375,330R2_8_0003.tif,330R2_8_0001.tif,330R2_8_0002.tif,59,1,59,0.000473930267617,0.000918564852327,0.048989,0.0468522,0.00373378229334,0.005771282294,0.00352254835889,0.00512926932424,0.00214779,0.00302887,0.000768131749958,0.00091088784238,0.00149776835158,0.00214739159243,130186,109783,486.086,633.589,6b7063cbcd52d5a1bc101df49d0bd9d3,44e0b0a0aee0c815e4ae050bf34149d9,caaa54f46e8c93213d6a298aa6ff1653,0.00880637089722,0.0128231733106,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00439184612136,0.00646634831247,0.00796458061346,0.00880637089722,0.0128231733106,0.00353305630356,0.00555024624943,0.008,0.00880637089722,0.0128231733106,-11.5267131329,-11.447589934,-11.8291434807,-11.4970948041,-11.3248746965,0.0209067866615,0.025301508815,0.07020755299,0.0384303317673,0.0458607004555
473.0,473.0,20.0,3.0,29.0,473.0,0.234375,3.75,3.578125,3.234375,0.015625,0.03125,0.015625,4.703125,3.59375,3.328125,0.078125,0.015625,0.03125,0.84375,0.8125,8.515625,0.171875,0.171875,0.03125,0.203125,0.21875,0.015625,0.15625,0.03125,0.03125,0.015625,0.390625,1.5,1.03125,0.109375,0.09375,0.09375,330R2_9_0003.tif,330R2_9_0001.tif,330R2_9_0002.tif,60,1,60,0.000267929164693,0.000430896412581,0.0305222,0.0563624,0.00341514287962,0.00492430218309,0.00315982894972,0.00453621894121,0.00208175,0.00295755,0.00119404410799,0.00109610662925,0.00149375420005,0.00155833006135,83749,91232,286.015,449.254,14b4637922de7cf978067bae27c1c8b0,27c46b3bf35b04c992fed7ec75d3b041,f588c5d98f44f881cfbf5aa178054e6f,0.0078995723743,0.011340547353,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00423254254221,0.00535184420072,0.00789306532694,0.0078995723743,0.011340547353,0.00320601111937,0.00433859748375,0.008,0.0078995723743,0.011340547353,-11.5536218859,-11.506123438,-11.7774925239,-11.5155146039,-11.4402968113,0.0166273972084,0.0124867713314,0.0640878962374,0.0238344100384,0.0217638847261
400.0,400.0,18.0,10.0,65.0,400.0,0.234375,3.90625,3.140625,3.421875,0.015625,0.015625,0.03125,4.640625,3.28125,2.90625,0.078125,0,0,0.828125,0.8125,7.75,0.140625,0.15625,0.03125,0.203125,0.203125,0.03125,0.140625,0.03125,0.015625,0.03125,0.390625,1.515625,1.015625,0.125,0.078125,0.09375,330R_10_0003.tif,330R_10_0001.tif,330R_10_0002.tif,61,1,61,0.000212710816413,0.000601700972766,0.0282436,0.0296838,0.00314392208249,0.00386961260929,0.00303355953656,0.00341965723783,0.00201102,0.0018757,0.00146965889217,0.00153895874052,0.00103727180628,0.00173127055881,68043,64979,213.922,251.444,2b4db2f5d243a436972373a805507bb0,a3eea619eebbab6419f264f79ebfb394,d2f63e8b9611686ffbfd7180d4aba8ab,0.0075838988414,0.00854914309457,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00390653466883,0.00437622070313,0.00789306532694,0.0075838988414,0.00854914309457,0.00302750797146,0.00338062188524,0.008,0.0075838988414,0.00854914309457,-11.5407420305,-11.5492888221,-11.72425962,-11.5275945522,-11.5005608436,0.0129487959291,0.0217977812183,0.197399229122,0.0248208728962,0.0361962891173
661.0,661.0,49.0,21.0,143.0,661.0,0.25,3.9375,3.15625,3.40625,0.015625,0.03125,0.015625,4.78125,3.5625,2.984375,0.078125,0,0,0.828125,0.8125,8.796875,0.21875,0.171875,0.03125,0.203125,0.21875,0.015625,0.171875,0.03125,0.015625,0.015625,0.390625,1.515625,1.03125,0.109375,0.078125,0.109375,330R_11_0003.tif,330R_11_0001.tif,330R_11_0002.tif,62,1,62,0.000292881159112,0.000838999636471,0.0551569,0.0395252,0.00386345097165,0.00469833480616,0.003416237887,0.00403676042333,0.00181527,0.00198129,0.000760149901561,0.000892164122512,0.00285735261052,0.00253836488573,131553,112087,508.249,526.622,c27f010886896eb110b6ef91d25330fd,d3ca2ccad832ca35e431a136ff23e344,e9756d44ec098d8a2048667f731e2949,0.00854059471749,0.0100919010583,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00435943772158,0.00496098006541,0.00789306532694,0.00854059471749,0.0100919010583,0.00331622843772,0.00403501258931,0.008,0.00854059471749,0.0100919010583,-11.5637175172,-11.5374386453,-11.8547923601,-11.5301320189,-11.4901277414,0.0291709818954,0.0363544723821,0.229218955339,0.0341696573084,0.0650402760527
600.0,600.0,37.0,12.0,109.0,600.0,0.21875,3.8125,3.0,3.265625,0.015625,0.03125,0.03125,4.75,2.859375,2.96875,0.078125,0,0,0.828125,0.8125,7.953125,0.171875,0.171875,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.5,1.03125,0.125,0.078125,0.09375,330R_12_0003.tif,330R_12_0001.tif,330R_12_0002.tif,63,1,63,0.000209497287869,0.000763571821153,0.0431788,0.0413327,0.00341062298021,0.00450020411419,0.00293697742745,0.00392836565152,0.0020408,0.00216015,0.00132343404666,0.00103099160773,0.00221197336884,0.00217852132469,75561,96994,257.71,436.493,4f7abefa1be85354c63f2378dec8cbe2,b664a56db5f8f6a05e163c3f1915744f,4e1b8d3001951f953ea25e60708cb185,0.00734244356863,0.0098209141288,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00625709108712,0.0048494148423,0.00789306532694,0.00734244356863,0.0098209141288,0.00527040208428,0.00383755491867,0.008,0.00734244356863,0.0098209141288,-11.5281084125,-11.5261201312,-11.777748526,-11.5430856321,-11.4915876497,0.0204639600084,0.0282084295541,0.212272414689,0.0218576540049,0.0549492681058
447.0,447.0,25.0,17.0,85.0,447.0,0.21875,3.765625,3.546875,3.203125,0.015625,0.015625,0.03125,4.609375,2.84375,2.9375,0.0625,0,0,0.8125,0.84375,8.3125,0.1875,0.15625,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.015625,0.03125,0.390625,1.5,1.03125,0.125,0.078125,0.09375,330R_13_0003.tif,330R_13_0001.tif,330R_13_0002.tif,64,1,64,0.000203951494768,0.000763387652114,0.0469786,0.0509388,0.00337390894488,0.00427682681565,0.00282299146056,0.00362653960474,0.00186328,0.00188482,0.00208520132619,0.00147182196841,0.00327002311146,0.00218095290529,47957,67943,161.803,290.58,dbbca4bbac71ac8f215f1ba3814006ab,58679fe07fa9c02b21b7c7421b7243e0,b83e4984eed06c1bead2a24e6e6da59c,0.0070574786514,0.00906634901185,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00543854778367,0.00437622070313,0.00789306532694,0.0070574786514,0.00906634901185,0.00452807634999,0.00341889802565,0.008,0.0070574786514,0.00906634901185,-11.5488213839,-11.5533353572,-11.662507556,-11.5188615311,-11.5054148695,0.0216599333718,0.029112388685,0.255312996349,0.022048355224,0.0549074440483
726.0,726.0,45.0,22.0,137.0,726.0,0.1875,3.984375,3.1875,3.4375,0.015625,0.03125,0.03125,4.796875,2.875,3.03125,0.09375,0,0,0.828125,0.8125,8.5,0.171875,0.203125,0.03125,0.203125,0.21875,0.03125,0.171875,0.046875,0.015625,0.03125,0.390625,1.515625,1.03125,0.109375,0.09375,0.09375,330R_14_0003.tif,330R_14_0001.tif,330R_14_0002.tif,65,1,65,0.000257128616795,0.000730728730559,0.0564103,0.0467042,0.00377664297715,0.00415213891425,0.00294368434697,0.00360854668543,0.0018782,0.00162352,0.00112588522726,0.000803477450405,0.00423482708983,0.00215186814871,88819,124459,335.438,516.771,ebae2bb658874a4be5033770373693f4,e1320ed000ac3d4c7e72464524dfd862,64d66f97d0c031c0b80dea91e6aed387,0.00735921086743,0.00902136671357,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00772172437106,0.00435943772158,0.00789306532694,0.00735921086743,0.00902136671357,0.00660046393473,0.00333059077979,0.008,0.00735921086743,0.00902136671357,-11.5717629978,-11.5721828232,-11.7731789315,-11.5721012332,-11.4956355227,0.0310976245991,0.0411284739311,0.323213994492,0.0316672411985,0.0819391647342
466.0,466.0,23.0,12.0,59.0,466.0,0.21875,3.4375,3.578125,3.578125,0.015625,0.015625,0.03125,4.671875,2.875,2.90625,0.078125,0,0,0.8125,0.828125,7.6875,0.140625,0.15625,0.03125,0.21875,0.21875,0.03125,0.140625,0.03125,0.015625,0.03125,0.390625,1.484375,1.03125,0.125,0.078125,0.09375,330R_15_0003.tif,330R_15_0001.tif,330R_15_0002.tif,66,1,66,0.000190902734175,0.000363909173757,0.0498153,0.0186967,0.00308482819184,0.0030274144307,0.00269467942417,0.00261105038226,0.0015645,0.00139691,0.00203330554482,0.00161736402012,0.00249725595428,0.00117694056246,49181,61829,151.715,187.182,7382d2e9f53d2c222422c381b4c5ecbe,2c0f91d879a368650be90bf234f8d1e7,0895e7d6d3e4765e40a68f8cd6bbfad4,0.00673669856042,0.00652762595564,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00716839831662,0.00388840895433,0.00789306532694,0.00673669856042,0.00652762595564,0.00624728832962,0.00294259745169,0.008,0.00673669856042,0.00652762595564,-11.5702352432,-11.5313764327,-11.6777646745,-11.5593449715,-11.5035181413,0.0284813092516,0.0265116596306,0.272227705358,0.0286965559901,0.0445052036029
516.0,516.0,25.0,10.0,89.0,516.0,0.21875,3.921875,3.109375,3.375,0.015625,0.03125,0.015625,4.671875,2.84375,2.9375,0.0625,0,0,0.828125,0.8125,7.765625,0.140625,0.15625,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.515625,1.03125,0.109375,0.078125,0.09375,330R_16_0003.tif,330R_16_0001.tif,330R_16_0002.tif,67,1,67,0.000233015860431,0.00067014072556,0.0421118,0.0496689,0.00328063688346,0.00376310539481,0.00274835480377,0.0032720239833,0.00173531,0.00171707,0.00181205378176,0.0013122326326,0.00232712114764,0.00190812143926,55186,76206,181.045,286.771,da16a2dffff553cb840859d5e24217b3,0bc5198aa0f34b792944f83e0d763f14,78d10cb6373535fbd7b667c2a840b9d8,0.00687088700943,0.00818005995825,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00750408155743,0.00401535573836,0.00789306532694,0.00687088700943,0.00818005995825,0.00654870368781,0.00306816915695,0.008,0.00687088700943,0.00818005995825,-11.5703392601,-11.5621874541,-11.7057952182,-11.5912190144,-11.5346296594,0.0311988530382,0.0380019952722,0.23233330117,0.0314672562846,0.0657701021797
791.0,791.0,69.0,41.0,147.0,791.0,0.203125,3.609375,3.5,3.125,0.03125,0.015625,0.015625,4.859375,2.921875,3.0,0.09375,0.015625,0,0.8125,0.828125,8.78125,0.171875,0.203125,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.515625,1.015625,0.125,0.09375,0.09375,330R_17_0003.tif,330R_17_0001.tif,330R_17_0002.tif,68,1,68,0.000279946718365,0.00064191641286,0.0503506,0.0464447,0.00358259431411,0.00409357775653,0.00291820359416,0.00338604068384,0.00181449,0.001779,0.000913650857461,0.00075687049189,0.00286380475863,0.00283232936548,109451,132123,392.119,540.856,9eeb37a6dd7c77a0b2c98092678d98c3,bfe8ad37b3c09498d6535eda6a0f259d,c7e78e2aed34fced8f880fce28b13397,0.00729550898541,0.00846510170959,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00535184420072,0.00435943772158,0.00789306532694,0.00729550898541,0.00846510170959,0.00443582902692,0.00331809410679,0.008,0.00729550898541,0.00846510170959,-11.5557514579,-11.5648482452,-11.8878541824,-11.5328424595,-11.5239615365,0.0260364677503,0.0450453848464,0.2398382509,0.0282423304415,0.0723374466259
630.0,630.0,38.0,23.0,129.0,630.0,0.25,3.96875,3.234375,3.484375,0.015625,0.03125,0.015625,4.734375,2.890625,2.953125,0.078125,0,0,0.8125,0.828125,8.59375,0.171875,0.171875,0.03125,0.203125,0.21875,0.015625,0.15625,0.03125,0.015625,0.015625,0.375,1.5,1.015625,0.109375,0.09375,0.09375,330R_18_0003.tif,330R_18_0001.tif,330R_18_0002.tif,69,1,69,0.000224283779971,0.000673389993608,0.0579726,0.0439711,0.00348120057023,0.00413944093101,0.00292848981917,0.00358904805034,0.00194503,0.00193293,0.00122603109215,0.000962806774308,0.0031922544392,0.00196660371077,81564,103863,283.941,429.935,e1209185bb10d12c6c007208ef33de8d,49c5e579de68e9f703369934bec3d629,ddb167c0391678d462d4b652edfcebf1,0.00732122454792,0.00897262012586,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00536409136893,0.00437622070313,0.00789306532694,0.00732122454792,0.00897262012586,0.00451453498547,0.00345562552449,0.008,0.00732122454792,0.00897262012586,-11.5434251026,-11.5699484183,-11.9260982368,-11.5457119348,-11.5214188656,0.0220189277521,0.0304672565005,0.22031803148,0.021884591552,0.0582899468225
754.0,754.0,52.0,11.0,89.0,754.0,0.21875,3.703125,3.0625,3.328125,0.03125,0.015625,0.015625,4.765625,3.03125,3.109375,0.125,0,0,0.8125,0.8125,9.640625,0.234375,0.21875,0.03125,0.203125,0.21875,0.015625,0.15625,0.03125,0.015625,0.015625,0.390625,1.53125,1.03125,0.109375,0.09375,0.09375,330R_19_0003.tif,330R_19_0001.tif,330R_19_0002.tif,70,1,70,0.000389154767618,0.000595923629589,0.0526263,0.0479939,0.00365857612457,0.00415571857803,0.00346039212309,0.0037957187742,0.00168771,0.00152935,0.000716933246345,0.000622944283863,0.00138966869474,0.00155341832578,139483,160528,510.309,667.109,499f744d58cc2b89bd1a9b4e8ead4de0,27fba324634ecbf40d06c5591e074c3d,6238dd26b9350d6b2bfa2c04b572d174,0.00865098030772,0.0094892969355,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00437622070313,0.00437622070313,0.00790281692087,0.00865098030772,0.0094892969355,0.00344566430575,0.00336085144063,0.008,0.00865098030772,0.0094892969355,-11.5328410268,-11.5263398343,-11.7854999852,-11.5235537208,-11.4722538298,0.0238686491598,0.0310283536093,0.387241311583,0.034997948327,0.0797515478944
688.0,688.0,79.0,21.0,91.0,688.0,0.234375,3.46875,3.328125,3.46875,0.03125,0.015625,0.015625,4.796875,3.1875,3.140625,0.109375,0,0,0.8125,0.8125,8.84375,0.1875,0.234375,0.03125,0.203125,0.203125,0.03125,0.203125,0.015625,0.03125,0.015625,0.390625,1.515625,1.03125,0.140625,0.09375,0.09375,330R_1_0003.tif,330R_1_0001.tif,330R_1_0002.tif,71,1,71,0.000645435182378,0.000925751402974,0.0460383,0.0393523,0.00403468798072,0.00577162766457,0.00354009307921,0.0050693419762,0.00176972,0.00264382,0.000799386071497,0.000736404138591,0.0024350953166,0.00258036528322,125096,135795,504.723,783.758,8d3e107862e90127431beeeac2bad7c2,30fba6e235a2f6e29bfef6441d6cf91b,7bff8fc12680e248de11d7616b6f9719,0.00885023269802,0.0126733549405,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00439184612136,0.00543854778367,0.00790769271783,0.00885023269802,0.0126733549405,0.00352562032583,0.00454478441343,0.008,0.00885023269802,0.0126733549405,-11.5461414122,-11.5152099705,-11.8041947513,-11.5102853337,-11.3365791915,0.0438409874441,0.0421847828293,0.13971515524,0.0726496301848,0.0959992191625
